document_id,views,depth,full_reads_percent
6209a89f9a794740a12850c5H4RHG7dZTL2wSdv3XyyzNA,9516.524477990195,1.1761342441184242,37.93865109711721
620a46219a794781dc291a08AZGwVNwbQ8yIgsPKpyEhiA,21135.12593885998,1.1783859897115725,42.27467832737754
6260feeb9a79476a79ce041es4TzJh4_TzW8ppT-OTxjkg,8489.383876674741,1.0750580704889434,35.8105484301133
620ce7ab9a794702595dc862-5Cx53EvQDWntflGw9_jEQ,15839.428011108404,1.1605225122874416,39.0093305114282
6265bbef9a794740ac14627dFCuGAeo3RMqC5ZXD_WsDtg,565.9691363580911,1.0463584085645996,35.94145936516992
627ff0d39a7947729e9dfa90RPAwzb0eSzC-Dcq2ZocUfA,5537.063169512597,1.053519170821775,27.535884343679417
625db0299a7947d767282409xdaiS-EsSdOcJ5H8rgpO5g,27048.523624194917,1.0533282728995923,29.69074924827973
6282433e9a79470b9c70a35cGBn3ze4UTsyvC35EfQs6VA,10932.867663770852,1.0625358010498234,34.27383794584887
61fc8bea9a79472d0879337bsOYQIXzMQtGy1XCKl6xsHw,14556.964347639569,1.1515492826507971,32.56160989592039
62033fe69a7947be30a670aaeFUrrXexSh-xrR_1oGc6-w,20213.427804951963,1.125524300700489,22.33195247555159
6203b0069a7947f3eede1eb2qy1XDNoUQ3GBeAionL5UTQ,94323.13161765502,1.1337115336094041,34.3526418535067
624c3fd09a79476502f307e2exWaNqt-QmKcchXKQ-8KNw,11556.448418514297,1.1651581803022277,35.82688982517395
623b5bcc9a79477293c33b56Rbe7Ti8uQlyni2v1TTPTaA,125117.17327588254,1.1384753799501617,23.574407870841775
620104a99a7947846c646260vGhSVhpFT1iy6VZ0oq-oew,23144.04440133182,1.1491507683187856,30.627229689300368
624ffda39a794729f99bad79ZIebQLUATRWSnc37OMbrRQ,16135.91840924546,1.1199752830738798,36.13054582164675
6277b3ff9a7947214f2f4893-tYxWzW4Qbmn-jwILfFFjA,4177.5596349645,1.0658579149996172,29.76600299784613
624fd3a89a794716d372544f5CUAzs10TwWOwdg3dnyrFA,33308.43977082029,1.1541287083580718,33.208395459441704
6262672c9a7947edb8be11e9AoBTZKPtRCy9Mu7fNFw_gA,3916.4408888969783,1.0624577958750954,50.453330234968305
6268bb739a79474eb1121e2eeAd9_fJrTnKh_MdcLYPqAw,20970.29414824394,1.0439841310070443,23.976710479512526
6265f69e9a79474dc2dcb6eajq2srWZJTEeJvA4sAJhTdA,32590.4475883302,1.0631940478571864,31.105744217910253
6266f5389a7947b2e3ce1ba6qNyzvIL0Rl2zal9wzUl16A,6814.199385160555,1.0625117343804988,34.53148697414888
624ff0e19a79472411f31b43OlIGX3f9RN-Uop357_p98g,16926.49727284273,1.1555600640400394,43.079280678761066
623faeaa9a7947653470b1a0fI8XS2MXRyaNdNuJJW9VjA,115048.94845352232,1.1056772181462935,29.670443768712126
624f1fcb9a7947e9d888bc2eGoMLdRUjQ2OQKJOJeEP9RQ,38306.19056673816,1.1450627484410103,34.971161127331186
62850ce99a794782249dc1c7mCXdNIBcStCRGWinWoOqvA,38805.71402587149,1.0609843749914663,30.936649917594078
625568df9a794741e114a762p0gt5C5WSQqX18Fb8yuQEA,14931.0,1.067,30.219
6249c58b9a794790fbfb3a72BiOLFRtLQW6sTZ_aYcGd1A,11718.718419069095,1.1580554485551722,38.72015487680321
627e43e79a7947863d9a3d28f3ucRD7ITtefUxsYp7qHKQ,4836.766792864762,1.074303676008233,41.131617413016784
61fd57569a79478a98c7a954jxbeRzGsQm6f9UdSVdCCmg,11494.548408790743,1.1493059011217275,39.42168647549347
628252089a79471407fd4d16rmFwVXrNQV6UEhFesereGQ,3928.5114636325425,1.0851020816077381,49.11682293973225
62483ba99a79473538e719003jWeun5QR7K9Hf5y6sYL_A,33172.52652958522,1.1864519938464384,43.90804067269517
626633779a79475c0264eb97GicKTSv4TfGgkznN_G7t5w,2461.902302357926,1.054698389388496,43.27367234036053
62920ccb9a7947093f7ce616XlBcJK-MRCiOI3hfxZdXdA,20471.124450976076,1.049694995943898,32.38753764534039
6282a5429a7947336f8d64b8nnRk0rTkR16wROQJXr400A,7738.000866792396,1.0621347434532868,38.99023628447607
61fa3cd39a7947d756cdca0cemHDBURNSW6B7dsxlC7yLA,16322.28199810928,1.1688649517199252,41.47633961143947
625ecc7e9a79473b4f8aae9c4FuODp-kS0aDzavwnWjyNA,8992.834155803142,1.0698179575418196,35.45957900572131
6255c0729a79476baad93bc2UFPFZw03Ry-nMO_5XCjkcA,44059.20460934169,1.0726383461268352,37.42557518917945
62919afd9a794774d24be856OSGBeNzCSPW_GmbG6-irTw,3442.7890326033776,1.0557084441218327,39.91185677032799
623b303f9a794761344bc2a4RHWeYizkRa-wvE9e-wm44w,17728.634521956486,1.1386479162107068,34.66340394412907
62861c019a7947d5857eb3e20nWLHpTJSLCbo8ROSKLc9g,3417.8041419273222,1.0645966319534697,39.71259852691849
627ab92e9a794751851fdf3eBfWBRacaQCOaQ1S_LWwXMQ,6725.436993652413,1.073215313317602,35.843615356346916
6270b77a9a79479ad6dedbd1tu-AquxyRMO2GORTYaN6_A,4762.034601925167,1.059356169006668,40.97601282754145
628e66749a7947654775ae3exr83ycafQzWgDeMX52VPfw,28788.184098278485,1.054466939086201,26.973081633442103
6246b4b79a794743ce9efdc9Ix6iqt0VQa-LYukRCxK6oQ,32839.52390153338,1.1787756482734615,42.15143993651633
628fa9b49a7947dbd44f440bHqCvEqPQSC-5NBbX7p_etA,23436.307572025875,1.0493010841973227,30.375659464220988
61f95e8d9a7947970d73a5c4uZqPcS5NT5-YlnOXRJL-Ew,6190.709752633666,1.158977940740376,35.72038189210632
61fc32499a7947191f1d6af0ZAgOWRlASWKbo7ONGv-QAw,10222.14148224692,1.156326318733964,37.44980219646989
62933cc39a79474b94a34ea9rbu9MdiVRWi9g5n92kNGpA,7516.376116863147,1.063800592513772,40.200678730631424
628b49009a7947bf170e8190pWFEWX6zR_yC1OkesuMlnA,10102.353641930262,1.0624500738149103,36.429931311819914
61fc6f9f9a7947256d8a90e7gZXyjv6UQiG2NsAYfODHiw,32296.664513201118,1.1345538622726328,36.482625043698775
6257a04e9a79477e079ed071QIES5rIgS3G0hCPDoqVzDw,16195.021987861433,1.0672369677855593,36.26169188518662
623e38cc9a794712a0892f2dAIcdWGmRRNqJ_RYeYfeTig,109716.62079541809,1.1559588004796915,39.738651028929766
620280679a79478b1ac68257hLI2jEQ2TdqUSep4_YVBYw,15522.61901382971,1.1387450347560133,38.90626290901952
625401d99a7947bbde7cebb5Zt-SUqtxTZWwjJDS1cRSUw,45473.622447222006,1.0640075689948403,23.11761920951899
6201cedf9a794740603d6b73ZzYEG3hWTMydOR6R-klEwg,14187.02271615751,1.149858407822908,40.25233830264014
620fd7409a7947aaa25d8377KwRX8wrgS9K8Amielf7Guw,96701.76237346858,1.1415783487569922,35.732136750819166
626e38b99a7947124a7e8c3aqIN_x8M9Rt-8Y60sffT0Bg,2911.8179710477607,1.0659660180101236,27.873754853148476
623324609a794755e58a6f54UXmfblMDT5y14P2ww7YhEQ,62317.73032607392,1.1321138591092854,28.18281523410824
620742d19a7947acb4dbf54afk1WrzpMQa-GHKnWBDjECQ,12604.206973387682,1.1786073612555465,42.93907423356191
628c559a9a794719bb2ce62cofOKsXyGSx-bRQBt2dIETA,16263.029522633107,1.0695177025987355,32.08791917407468
627f594f9a794750d077ac9cWlh01JNEQ5eLIeO6G7EPNg,6909.51436256976,1.070701045394196,42.88122102404094
626acaf89a79479c932ab6cdR2IxLWUPRmO2kQBr8-HJ8w,3694.733264412899,1.0651495998717375,31.855108612553636
6267e33e9a79470add2c62e3WnuGspxnRk2IWL_TYyu3ow,24476.57387500669,1.0452142985676307,25.60256950152993
625710e59a79475dda974be3LIC8WVXkTiWtf9Wvb4M1xA,7979.008389513925,1.0598957890971141,35.20775612424086
626978ac9a7947239945d3d99Ll9q3RySXCmt50-9PJ2jw,13091.950954617476,1.0424928249393408,25.641874396089825
620a155f9a794766b4ddc918fUszibetR6qECabLytyMqw,47821.27143792329,1.1163050396559968,25.107995842653892
623983b99a7947b9f128c85dpjpi_7HfRw2aJn1tbHRTPQ,114786.46065488734,1.2286654146665672,46.773346088158966
62601cf19a79472a72866c68bIF7iXeTT-qgpsUkq5Qjww,10483.92876317486,1.0430595930377367,30.704920873234304
6282535c9a794713ac5b996eWjW7BbFvQVuM0gEJOJ44UQ,12634.72795495827,1.056160008924721,28.993733544615672
625a9b3d9a794785eff10716lUOBSjkXTYaOOzDnCcDtDA,25523.880775994272,1.047353373023975,30.76910395718923
62541f409a7947ca585aa5abo0K-2UbuRHSCURTm1o10hw,19316.78541282445,1.0664730226879164,16.726704236617554
6256df119a79474a19bea8b791_wyExyQxmR3FV7HnbwrA,30492.299095801955,1.056027018979154,23.09176510478516
62603f3b9a794737581f6c6e1PrjGkXHQKKtSRe_fYbUcg,6163.292381266658,1.0426683595125938,33.279486095135965
620270cb9a794783b02d6000FcJyHDRbSHylVDOv55Aukg,194227.3332435859,1.1510417627467335,34.95183286811858
626ba98a9a7947dded22a0e2r6CqHMbZTga2hl5utKMX9g,4724.224121503323,1.0570548706112532,25.496015286136092
626453bb9a794779d32c4b7cNJ7o7x_7RwuVz4qEw7jRLA,8274.991773703718,1.0698600409452212,50.751123381198965
61f9e38b9a7947bda828a9daBGqE5tfuTxeanLvshi8hGw,29682.067500537385,1.1490415437074892,34.170460534758384
620a54af9a7947054cbbea6aVi5JyL2nTyK2rpQAfICjKg,11630.540322919354,1.1659732461750574,40.81214336539163
62382ce99a794742a6dfe668HyG3_PV-REaD7Mbuc_qZig,79004.58482025127,1.1631322621212703,31.863250365249087
627415cf9a79472d4bdca3fa8VZNOqP7Q6GjxQwpF4EmJQ,3192.307010137265,1.053370563041067,36.31547121123668
624770469a794709ab41a2edZADsrTW9QjqQhed1-QSdhg,63924.192834241854,1.15168921628048,40.81774252876549
620608d29a79473c8cc3dcb4TOkHE8peS4mnQfhVY6uETQ,33152.728093504666,1.1554272729626898,29.032939101260467
624d74419a794745f5095c9785o_o-7ER_2pYp2aQOhY1Q,30348.381755499242,1.140201639554412,17.577258254433985
6273ea389a79471e1192738eGyl27lB0QFW6cUuwiuQ8xA,315.0710761245472,1.0522954929666133,24.839438462127973
6253e9289a7947ad471500a7ZwR05eF3TgOZR8CwC8QF6A,5838.8224602683085,1.0685285316055868,31.849282151530492
627a67f59a79473c76334a58d-ty3mZYTcWtpTnNEiS-_Q,11370.833938543405,1.0506843930066472,26.279866877462897
62543d319a7947e0d0bbf9feRvqVpFyESUqVOjAHYpx4qA,7847.751991726778,1.055485992950881,30.932059453617384
61fd48c49a7947853ac89992Eg6t0d9IT-Oh0gOQJsnwpA,20245.8567479917,1.1711720940897408,38.87345191225836
624d661b9a79473f7416fe26IOrn2VSSTFq1lnfWNWSjmg,168333.8966076183,1.1667789661934251,32.32398935033738
62921afd9a79470c52363ddbycovRONJRxOwxXQp9kZ_JQ,13867.228660436573,1.0504938294581423,27.159114562941816
625e16fd9a7947eb04eb3afaahBNANYJQ4q71l_5bfc4hg,5028.643017970761,1.0510218932294206,47.40153089748247
6281df209a7947dc977962a8w2oYQcAYSpKKPZIVuxNv3A,25482.157184629432,1.0639950886734848,28.53351554851973
6250aebd9a79477179d3fc0abTicp8FURqqf_sUIPQNc8Q,12736.969186728375,1.0565621737984099,26.57117509060207
620593879a79471f11cbc442zzIt_lvVSxGHH4PFivaj0A,9403.36287377977,1.144940096031666,41.559305045190364
6267b2ea9a7947f1272fe182ZHr1365cRwesE1BO1cTSTw,30347.191660905348,1.0343921062393884,23.393120782989204
623d5ff99a79473d710327cf87E2PoRDQpSINmkoNNyC_g,74405.32446350186,1.124272901954186,36.29681565633809
628fc55f9a7947e3ecee16855K5GmbcURfmjEHNyG9jUPA,8044.284234814428,1.0616384949479403,36.31194419503681
6209b5ba9a7947446de26576wIqzK06xS62_85SZ-_jM5A,7639.556088599948,1.1685143695615927,39.87305023620587
6257e9a59a79479c163ae439VXmiNqENQAejKPy2TBgkYQ,13635.421204011926,1.0477994420080388,31.22470369965009
623edde79a7947375a65bc5cljg2IrgTQ0qGVJxkVx9gfg,46050.78102871715,1.1401942241283873,38.425321488751585
6246f61a9a794763e7611666nUKwsp6MSq2ZVmWEqHeUbw,19230.310377870257,1.1450119453639056,30.778987482209267
61fab3b59a794716ef6cd9b87N5JbHqCT1iUVVT_CTv-eg,8196.347311449666,1.1912679096644467,37.078144622190905
62726fb79a7947174f2c6396ndruDIIMREGrctxMQLO6qQ,11322.220874120057,1.0725787427053097,25.56764533641725
625517799a79471e76fdf7a69Bb90QB4Qh2v7mN1rWUfzA,18576.78647796348,1.0628088970655538,23.032847691953233
628b94369a7947e52a75ddd2imqTssc8RWmuYlbRgEv_6A,3690.5661564375523,1.0622438108202403,34.041614931532195
62464bff9a79471d3a9091bdyBaFkEL3R7ibKMevxBfWBQ,38972.92783129628,1.1458918226626593,31.44483235029711
609d11a69a79477cef513697JmK_JOsmSnWmjiQfqquJfw,7601.0,1.081,20.563
624bd4a09a794734a02abe635sHoC5DQRYyOR92V_ypG3A,66672.43294362785,1.153635409451772,26.689451813745336
6246ee699a79475f62e29586lkzBzA2GQOekTIrCqMlmQg,28977.963738504615,1.1434171906089081,32.962399749137475
627fa0009a7947615d3ee079HdMF3sQ7Q0K8NG0AEPf7Vg,29763.734173662604,1.0574389782251707,28.06200628439547
626384d69a794748ab83346am_e3JQPGSpug0qF0PvlAcw,2311.3368114121486,1.0466553480643346,21.303490127201997
625eb2999a79472f980ec8f5K5sOFaWERdOYSmNLE6kVmQ,18647.438189067805,1.056611003119564,26.042114938447405
6260cb039a7947590cfed3f3HVQLtTOFQg23_Zc9Taqn7Q,9604.820113354413,1.064095251377498,41.6816931750784
624449f39a7947601793fbd43LqF1CAmQ8CThiHpaJRLyg,40236.32156564537,1.1281470013867319,36.299570484306045
624467e59a794770ffc56779zqrrfYgQROiOD6fgVNvw3Q,77638.84807492251,1.140394163120736,31.199463886795236
62378e5f9a794717cec1099bqkPlGr-qQwO9LmBRDDi76g,29206.77699710191,1.2069873130061988,43.58667600076254
624680c19a79472b07d3beb80kvS1w9qTiu8KYcGTOMywg,89236.55637278667,1.1685770359653977,32.107633235552825
61fca99f9a7947323cee8abfQHSiixUSQfGHUgGo1MbBVg,51596.474549786,1.129888101173318,26.06186234303709
61fac9dc9a79471d479d3b9apI0_tiTMRU6MTLC67M3ykg,8280.727763575573,1.1705623675336185,32.775208866496826
6249c3739a7947925657d45e1YzCEfy8QvSfSLP47PspXw,136292.07506943675,1.1567513934115738,28.522833456567632
6274d1499a79475ff0070a58Rz8BSmP8R5aP2QRjQeYfYA,17570.377826855256,1.0655459429924872,27.15606038349161
62561e609a79478153ae30185kj_AZ4iSDq33bBeyryGLA,5677.425226496723,1.0673965912008216,47.11224143357644
61fd5cfb9a79478ce58a5deaWHgu0dA5QEyERZhnz4RZqg,73788.67378370865,1.1456967482472256,27.703018304528882
61fbb2609a794765c9ba9191MfrZsSBERcGgYNo7D6cItg,18167.02162375934,1.1668082649901859,31.670075705802404
624ea4cf9a7947a631c328baWxNQ1fCHSy-Pb8dCaoDCQA,29837.64621590827,1.1832632278888664,31.31376260033752
6244c29b9a79478f9a339bca0RwqdNMOSfeAefxAr_8Wwg,16327.828326613613,1.1226042201280446,38.03215671773631
620263a09a79477abdf73d2blf_K9sZzQdaZf3FZxFfnYQ,18144.077561697362,1.177551572649817,38.905874267261304
62895c859a794748fb81edeb7-q4a66gTiOEBZCgGyYLww,1970.6336213319971,1.0582909535365062,34.68351025619241
628cd9839a7947555da62ab6nGLl-ynSR0mwfS3PdLEbCQ,2719.52014975334,1.0643391481808826,35.896662094179774
62023cfc9a794767710363001czAU5n5QTqze8sze8-39w,55927.53343911083,1.1332919254586484,32.78679214186036
61f873769a79472c64f0b26dFcOHgy-0Q0qSH96tt5qqpw,8249.619616140943,1.1575005357545423,35.40340057398629
620a042a9a79475e8d61ea64n1uePA2FRf-6KZ1gov5k1g,14593.897031203152,1.1725639175216562,35.54353920274012
6203a87e9a7947ef0226f481SwaKVAdYSHiXAT2_djlKFg,14828.794454352173,1.1373788360671786,27.594044953591393
628835629a79470c55045324d6dCnDdWRVqUuQvxhktt_w,7064.773724478546,1.0709060321320965,41.83164434013513
6204d7a79a7947551d4c31202kxwfIEhSouz7KvHumYMwA,12100.168321650171,1.1493985235916986,38.68063982468562
627ef6419a7947316b35e3abZiGC6FoJSeCGwH_-qE0Y1w,3035.815647799543,1.06271455800329,36.262797574327465
6256ef3a9a7947508911fa88Mv9CmwYaSdmKYWpSXvMD1g,9364.646029480697,1.0664739923015885,33.36497118590994
625a884a9a7947806352a0e2hLmRO0r-RQ2O_R7dYhFPEw,4093.710023251874,1.055027495844834,38.15311140638434
6256a3859a79472db87aecce8qi7X_ZxSxiG_tSdb0mVqg,14228.33113949267,1.06530429905489,18.522999800693917
6209f58d9a79475653c0f910rRfXCrPgSPqDFR17lFUmkg,17015.049739771646,1.15517334983631,37.7909375664524
61ffc1d19a794721f361d83c4FUpFMtrRMCKDNRPvB4KGA,56406.10279892362,1.3149616618273274,57.257186642657395
62875b0c9a794745373bb596fB7DCWaQRC-rvGv2OFQL1Q,9877.964580550819,1.0751521928485537,31.17800839470366
62543f679a7947e285c71eb0JxXQbabUQD6f5C6XrKy-sA,33556.257291139395,1.058213210628598,21.513663266938657
61fb68439a794742415ee23cIlLO8Ji5SgCzPBp1bkdqaA,14789.818835203681,1.149224273972154,22.910615610817437
62697cc49a79472497f950c3WxOkftIpRh-9pmxQ-lTtEg,6051.072762933418,1.0595390264506754,42.81963330248429
6284a3179a79474fbc06511dUS8_ETYrQv-9teOt6ZeoVA,1713.6767157420124,1.0632348620970664,36.97686254223176
625c455e9a79476223b1225bDftVX3_FSrC-Ra16zvfIJw,13301.360799978338,1.0679988651620567,31.026780270565766
624c2c819a79475afae75086exWaNqt-QmKcchXKQ-8KNw,69105.67579016852,1.1569819813211406,36.65255581785023
625e53079a7947fe5c281f49WbKDLbR-RQCrczgwsljouA,13956.067687389506,1.0709500256356603,42.28999728221592
6208ecec9a79471716d77c173sQx0QxZSTeMSXl3d5iFew,18999.22826053401,1.1444582685848812,37.63641242328216
6241dfdf9a79470e92ec56b9iHVtY9lbTU-GLGGnJqxtFQ,367361.3943250526,1.1353584773007994,22.787190110057566
6267dd639a79470480de91b0y0tj_DWZTuq_nyI8VwSG2Q,7890.69321840621,1.0350588373817131,20.74267923600194
6255d8ee9a794773312488feOCuGG0ncRZion7Xa6R4jhg,1434.9348629020687,1.069175235690461,41.872520739785486
62754e259a794798a5c09bb4VY2W-4dhRzKDVzxczsHP9A,32327.23011019095,1.062585800304079,14.806027694631588
620ad2869a794737d476ed56UQMiA_QGQNWAmdUUughheg,19487.227928004224,1.1725683060197278,38.9033473155981
627cdf259a794701f2ef3e98dYYtCDh4SjWIQEVTIip2AQ,8865.594928684457,1.0524135745010796,26.935769457878084
6256755d9a79471559b07dda3vQFC_XCRLi5Xff-7NlSXw,5577.325264951801,1.0795211522499284,44.38311576808614
6240865c9a7947965fdd686eVRpXVaevTFuVxqrJE9PkIw,70032.53267051943,1.141675651181015,37.629234269074566
620b67a59a79475fcb2aa73c2p1qR24ZTmmftHYloHIJAA,57696.70191502098,1.2469475538947523,50.685728363925165
61fa3ce79a7947d6cb0f7bbdYP8GU4tgRB2J38YiaZ122g,39753.456779637636,1.141011393986708,21.528691320041805
6267f6b49a7947159cb58de1I-_bYXhqQ3iVMWXvoSj5kg,8087.300860053917,1.0528534934136418,36.28527225273918
62907fd09a7947151ab572edWcjRO9cFTA624uRk5iG5jg,12007.57659991224,1.0561545313437457,24.27823750091604
628829f19a7947074c805f2aAJ-sDkDxTiW3CsS9vENTkw,2252.2793371228504,1.0581766701437898,43.65787915833431
626a025a9a7947431447d8d7hjT6kIDqS4iShD7bOlp1hw,8717.299566004262,1.0410701183018882,39.81494301561639
628380e69a794777cc60d6bfNNeDJQ7RTwWSGfKg0wl1lw,39148.242173086146,1.053219259798652,18.26747841140407
628c98fe9a79473359976b7aFwkbbrZyR12udnMnOfu8nw,6491.2574968866265,1.0851429754879518,40.842723779425356
61fec0e29a7947e7800a8bffHoj4X3jcTuKyzJP14NF7cg,14336.83695617094,1.1558818895131386,41.60912514578157
61ff62689a79470860259dfboltv7HVhTieNBdGC4qfxnw,18032.61292650918,1.1406572279231317,30.592778667558463
623d9e319a79475d770b46c6TY3-vELBTSeqPjKvlW61rg,118339.02145301671,1.1382542110404072,24.618492359223843
620a6e759a794713131a9073rIFnkPjjROykwFf6ko8i9Q,12361.98162164037,1.1434297076293183,35.37896235833403
6246eb579a79475ee064abc0aRHnbxeHRjCX2LOVxeerug,18201.94851161022,1.166665868154577,44.058397016297086
627297069a79472b862c0131oRR_k3O6Qq62pj_ObyQBCg,8204.08550004683,1.0697343060861946,34.320284992449544
61fa4f1c9a7947df18f28c26PbWYS59LQMSCP_QI31xtsw,19451.70268932508,1.1580743870582788,19.97620584932495
628f2a549a794797b45d3a19yNmiFnPyQFa9aXN-U41jew,10339.42926492908,1.0559573391340225,26.759550320673316
628c18079a79470e481c4d03hHAhc8c9S3y3PBbd9TPtlA,8452.110229194383,1.0635851318787384,37.93922524847623
627b5bee9a7947753b3b7315l6nbm7NwTDuLBGpikUAngA,5140.093980305201,1.0584235818037842,31.80587239892803
624dcecd9a79476ffce38e45LjZFd0piS8yl7MvShx0rLw,31140.194462065178,1.1631191580925404,35.05699753798844
